計畫名稱,鑽孔編號,取樣編號,上限深度(公尺),下限深度(公尺),統一土壤分類,含水量(%),液性限度(%),塑性指數(%),比重,礫石(%),砂(%),粉土(%),黏土(%),統體單位重(t/m3),空隙比,座標系統,孔口X座標,孔口Y座標,N_value,SPTN_ori,Confidence(%),_matched,TWD97_X,TWD97_Y,water_depth(m),鑽孔地表高程
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0020,S-10-2,14.55,15.0,CL,47.9,36,16,2.779,0.0,0.0,39.0,61.0,1.7,1.42,TW97,301381.23,2778786.57,1,,,,301381.23,2778786.57,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0020,S-11-2,16.05,16.5,CL,40.3,40,15,2.749,0.0,0.0,56.0,44.0,1.77,1.18,TW97,301381.23,2778786.57,1,,,,301381.23,2778786.57,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0020,S-12-2,17.55,18.0,CL,41.9,38,14,2.744,0.0,0.0,56.0,44.0,1.7,1.29,TW97,301381.23,2778786.57,1,,,,301381.23,2778786.57,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0020,S-13-2,19.05,19.5,CL,41.5,39,16,2.755,0.0,0.0,49.0,51.0,1.66,1.35,TW97,301381.23,2778786.57,1,,,,301381.23,2778786.57,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0020,S-14-2,20.55,21.0,CL,42.9,41,20,2.765,0.0,0.0,44.0,56.0,1.65,1.39,TW97,301381.23,2778786.57,1,,,,301381.23,2778786.57,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0020,S-15-2,22.05,22.5,CL,44.7,42,20,2.764,0.0,0.0,49.0,51.0,1.69,1.37,TW97,301381.23,2778786.57,1,,,,301381.23,2778786.57,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0020,S-16-2,23.55,24.0,CL,42.4,44,20,2.739,0.0,0.0,59.0,41.0,1.75,1.23,TW97,301381.23,2778786.57,1,,,,301381.23,2778786.57,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0020,S-17-2,25.05,25.5,CL,43.5,45,25,2.75,0.0,0.0,53.0,47.0,1.72,1.29,TW97,301381.23,2778786.57,1,,,,301381.23,2778786.57,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0020,S-18-2,26.55,27.0,CL,37.6,39,14,2.743,0.0,0.0,57.0,43.0,1.74,1.17,TW97,301381.23,2778786.57,2,,,,301381.23,2778786.57,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0020,S-19-2,28.05,28.5,CL,37.7,41,16,2.74,0.0,0.0,58.0,42.0,1.79,1.11,TW97,301381.23,2778786.57,4,,,,301381.23,2778786.57,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0020,S-20-2,30.0,30.45,CL,38.0,40,16,2.736,0.0,0.0,60.0,40.0,1.79,1.11,TW97,301381.23,2778786.57,4,,,,301381.23,2778786.57,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0022,S-1-2,1.05,1.5,ML,103.1,－,NP,2.514,0.0,43.0,54.0,3.0,1.31,2.9,TW97,302316.6,2778679.97,1,,,,302316.6,2778679.97,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0022,S-2-2,2.55,3.0,ML,56.0,－,NP,2.557,0.0,24.0,67.0,9.0,1.58,1.52,TW97,302316.6,2778679.97,1,,,,302316.6,2778679.97,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0022,S-3-2,4.05,4.5,SP-SM,29.3,－,NP,2.808,2.0,91.0,7.0,0.0,1.8,1.02,TW97,302316.6,2778679.97,5,,,,302316.6,2778679.97,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0022,S-4-2,5.55,6.0,GP-GM,13.6,－,NP,2.89,62.0,27.0,11.0,0.0,2.06,0.59,TW97,302316.6,2778679.97,27,,,,302316.6,2778679.97,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0022,S-5-2,7.05,7.5,ML,83.9,－,NP,2.566,0.0,39.0,55.0,6.0,1.39,2.39,TW97,302316.6,2778679.97,1,,,,302316.6,2778679.97,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0022,S-6-2,8.55,9.0,ML,156.9,－,NP,2.567,0.0,13.0,78.0,9.0,1.28,4.15,TW97,302316.6,2778679.97,+1+1,,,,302316.6,2778679.97,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0022,S-7-2,10.05,10.5,CL,-1.6,35,15,2.729,0.0,9.0,62.0,29.0,1.83,0.47,TW97,302316.6,2778679.97,1,,,,302316.6,2778679.97,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0022,S-8-2,11.55,12.0,CL,38.6,36,17,2.734,0.0,9.0,62.0,29.0,1.74,1.18,TW97,302316.6,2778679.97,1,,,,302316.6,2778679.97,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0022,S-9-2,13.05,13.5,CL,39.6,38,15,2.74,0.0,7.0,53.0,40.0,1.67,1.29,TW97,302316.6,2778679.97,1,,,,302316.6,2778679.97,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0022,S-10-2,14.55,15.0,CL,44.6,39,16,2.737,0.0,19.0,46.0,35.0,1.64,1.41,TW97,302316.6,2778679.97,1,,,,302316.6,2778679.97,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0022,S-11-2,16.05,16.5,CL,43.0,36,12,2.748,0.0,15.0,50.0,35.0,1.67,1.35,TW97,302316.6,2778679.97,1,,,,302316.6,2778679.97,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0022,S-12-2,17.55,18.0,CL,44.3,40,16,2.742,0.0,2.0,60.0,38.0,1.64,1.41,TW97,302316.6,2778679.97,1,,,,302316.6,2778679.97,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0022,S-13-2,19.05,19.5,CL,43.0,41,18,2.767,0.0,0.0,47.0,53.0,1.72,1.3,TW97,302316.6,2778679.97,1,,,,302316.6,2778679.97,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0022,S-14-2,20.55,21.0,CL,41.6,42,17,2.772,0.0,0.0,51.0,49.0,1.72,1.28,TW97,302316.6,2778679.97,1,,,,302316.6,2778679.97,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0022,S-15-2,22.05,22.5,CL,44.8,40,16,2.755,0.0,1.0,42.0,57.0,1.71,1.33,TW97,302316.6,2778679.97,2,,,,302316.6,2778679.97,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0022,S-16-2,23.55,24.0,CL,45.4,42,19,2.775,0.0,0.0,40.0,60.0,1.73,1.33,TW97,302316.6,2778679.97,>50,,,,302316.6,2778679.97,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0022,S-17-2,25.05,25.5,CL,45.9,41,17,2.766,0.0,2.0,36.0,62.0,1.71,1.36,TW97,302316.6,2778679.97,>50,,,,302316.6,2778679.97,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0022,S-18-2,26.55,27.0,CL,47.8,42,18,2.72,0.0,4.0,58.0,38.0,1.67,1.41,TW97,302316.6,2778679.97,4,,,,302316.6,2778679.97,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0022,S-19-2,28.05,28.5,CL,43.7,38,15,2.749,0.0,3.0,50.0,47.0,1.75,1.26,TW97,302316.6,2778679.97,6,,,,302316.6,2778679.97,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0022,S-20-2,30.0,30.45,ML,60.4,－,NP,2.65,0.0,44.0,42.0,14.0,1.54,1.76,TW97,302316.6,2778679.97,9,,,,302316.6,2778679.97,2.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0024,S-1-2,1.05,1.5,SM,43.1,－,NP,2.605,1.0,53.0,42.0,4.0,1.6,1.33,TW97,302913.72,2778608.23,+1+4,,,,302913.72,2778608.23,2.6,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0024,S-2-2,2.55,3.0,SM,55.2,－,NP,2.572,0.0,56.0,41.0,3.0,1.57,1.54,TW97,302913.72,2778608.23,7,,,,302913.72,2778608.23,2.6,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0024,S-3-1,4.05,4.5,SM,25.4,－,NP,2.703,24.0,55.0,19.0,2.0,1.95,0.74,TW97,302913.72,2778608.23,23,,,,302913.72,2778608.23,2.6,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0024,S-4-1,5.55,6.0,GM,11.8,－,NP,2.78,58.0,27.0,15.0,0.0,2.01,0.55,TW97,302913.72,2778608.23,14,,,,302913.72,2778608.23,2.6,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0024,S-5-2,7.05,7.5,ML,69.9,47,18,2.627,0.0,16.0,54.0,30.0,1.54,1.9,TW97,302913.72,2778608.23,3,,,,302913.72,2778608.23,2.6,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0024,S-6-2,8.55,9.0,ML,55.0,48,20,2.721,0.0,8.0,55.0,37.0,1.69,1.5,TW97,302913.72,2778608.23,4,,,,302913.72,2778608.23,2.6,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0024,S-7-2,10.05,10.5,SM,36.1,－,NP,2.759,4.0,58.0,32.0,6.0,1.77,1.12,TW97,302913.72,2778608.23,+1+1,,,,302913.72,2778608.23,2.6,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0024,S-8-2,11.55,12.0,SM,34.5,－,NP,2.732,5.0,71.0,22.0,2.0,1.75,1.1,TW97,302913.72,2778608.23,2,,,,302913.72,2778608.23,2.6,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0024,S-9-2,13.05,13.5,SW-SM,15.6,－,NP,2.81,25.0,70.0,5.0,0.0,1.63,0.99,TW97,302913.72,2778608.23,7,,,,302913.72,2778608.23,2.6,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0024,S-10-2,14.55,15.0,SM,35.8,－,NP,2.717,5.0,79.0,16.0,0.0,1.84,1.01,TW97,302913.72,2778608.23,11,,,,302913.72,2778608.23,2.6,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0024,S-11-2,16.05,16.5,SM,24.0,－,NP,2.744,17.0,66.0,16.0,1.0,1.98,0.72,TW97,302913.72,2778608.23,23,,,,302913.72,2778608.23,2.6,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0024,S-12-2,17.55,18.0,GM,15.5,－,NP,2.794,65.0,18.0,17.0,0.0,1.84,0.75,TW97,302913.72,2778608.23,36,,,,302913.72,2778608.23,2.6,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0024,S-13-1,19.05,19.5,GP,2.6,－,NP,2.21,64.0,36.0,0.0,0.0,1.15,0.97,TW97,302913.72,2778608.23,36,,,,302913.72,2778608.23,2.6,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0024,S-14-1,20.55,20.65,GM,17.9,－,NP,2.769,39.0,31.0,30.0,0.0,1.96,0.67,TW97,302913.72,2778608.23,>100,,,,302913.72,2778608.23,2.6,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0026,S-1-2,1.05,1.5,ML,50.3,－,NP,2.572,0.0,30.0,58.0,12.0,1.63,1.37,TW97,301844.59,2778570.42,1,,,,301844.59,2778570.42,1.0,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0026,S-2-2,2.55,3.0,ML,53.3,－,NP,2.596,0.0,49.0,45.0,6.0,1.66,1.4,TW97,301844.59,2778570.42,1,,,,301844.59,2778570.42,1.0,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0026,S-3-2,4.05,4.5,ML,71.2,－,NP,2.553,0.0,42.0,51.0,7.0,1.54,1.84,TW97,301844.59,2778570.42,1,,,,301844.59,2778570.42,1.0,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0026,S-4-2,5.55,6.0,ML,73.4,－,NP,2.573,0.0,16.0,73.0,11.0,1.53,1.92,TW97,301844.59,2778570.42,1,,,,301844.59,2778570.42,1.0,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0026,S-5-2,7.05,7.5,CL,42.3,38,14,2.73,0.0,1.0,53.0,46.0,1.77,1.19,TW97,301844.59,2778570.42,1,,,,301844.59,2778570.42,1.0,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0026,S-6-2,8.55,9.0,CL,41.7,36,12,2.7,0.0,20.0,60.0,20.0,1.77,1.16,TW97,301844.59,2778570.42,1,,,,301844.59,2778570.42,1.0,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0026,S-7-2,10.05,10.5,CL,37.6,36,15,2.713,0.0,34.0,42.0,24.0,1.7,1.2,TW97,301844.59,2778570.42,1,,,,301844.59,2778570.42,1.0,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0026,S-8-2,11.55,12.0,CL,43.5,41,20,2.755,0.0,0.0,48.0,52.0,1.76,1.25,TW97,301844.59,2778570.42,1,,,,301844.59,2778570.42,1.0,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0026,S-9-2,13.05,13.5,CL,42.1,40,18,2.749,0.0,1.0,60.0,39.0,1.77,1.21,TW97,301844.59,2778570.42,1,,,,301844.59,2778570.42,1.0,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0026,S-10-2,14.55,15.0,CL,44.9,39,15,2.759,0.0,2.0,58.0,40.0,1.74,1.3,TW97,301844.59,2778570.42,1,,,,301844.59,2778570.42,1.0,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0026,S-11-2,16.05,16.5,CL,42.4,40,16,2.747,0.0,1.0,54.0,45.0,1.78,1.2,TW97,301844.59,2778570.42,1,,,,301844.59,2778570.42,1.0,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0026,S-12-2,17.55,18.0,CL,45.0,42,17,2.759,0.0,2.0,56.0,42.0,1.73,1.31,TW97,301844.59,2778570.42,1,,,,301844.59,2778570.42,1.0,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0026,S-13-2,19.05,19.5,CL,41.0,41,17,2.765,0.0,0.0,42.0,58.0,1.75,1.23,TW97,301844.59,2778570.42,1,,,,301844.59,2778570.42,1.0,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0026,S-14-2,20.55,21.0,CL,42.5,44,19,2.769,0.0,0.0,42.0,58.0,1.76,1.24,TW97,301844.59,2778570.42,2,,,,301844.59,2778570.42,1.0,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0026,S-15-2,22.05,22.5,CL,43.4,42,17,2.776,0.0,0.0,50.0,50.0,1.74,1.29,TW97,301844.59,2778570.42,1,,,,301844.59,2778570.42,1.0,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0026,S-16-2,23.55,24.0,CL,45.2,43,19,2.782,0.0,0.0,51.0,49.0,1.73,1.33,TW97,301844.59,2778570.42,1,,,,301844.59,2778570.42,1.0,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0026,S-17-2,25.05,25.5,CL,45.4,43,21,2.779,0.0,0.0,42.0,58.0,1.73,1.34,TW97,301844.59,2778570.42,+1+1,,,,301844.59,2778570.42,1.0,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0026,S-18-2,26.55,27.0,CL,43.1,40,16,2.756,0.0,0.0,50.0,50.0,1.75,1.25,TW97,301844.59,2778570.42,2,,,,301844.59,2778570.42,1.0,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0026,S-19-2,28.05,28.5,CL,40.7,42,18,2.764,0.0,0.0,42.0,58.0,1.82,1.14,TW97,301844.59,2778570.42,4,,,,301844.59,2778570.42,1.0,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0026,S-20-2,30.0,30.45,CL,39.1,39,15,2.771,0.0,0.0,50.0,50.0,1.8,1.14,TW97,301844.59,2778570.42,4,,,,301844.59,2778570.42,1.0,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0027,S-1-2,1.05,1.5,ML,28.8,－,NP,2.615,14.0,28.0,58.0,0.0,1.9,0.77,TW97,302731.0,2778213.77,9,,,,302731.0,2778213.77,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0027,S-2-2,2.55,3.0,SM,14.8,－,NP,2.754,26.0,60.0,14.0,0.0,2.16,0.46,TW97,302731.0,2778213.77,31,,,,302731.0,2778213.77,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0027,S-3-1,4.05,4.5,GP,8.8,－,NP,2.8,64.0,36.0,0.0,0.0,1.39,1.19,TW97,302731.0,2778213.77,9,,,,302731.0,2778213.77,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0027,S-4-1,5.55,6.0,GP,7.4,－,NP,2.746,68.0,32.0,0.0,0.0,1.3,1.27,TW97,302731.0,2778213.77,5,,,,302731.0,2778213.77,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0027,S-5-2,7.05,7.5,CL,68.3,38,15,2.669,0.0,5.0,70.0,25.0,1.59,1.83,TW97,302731.0,2778213.77,2,,,,302731.0,2778213.77,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0027,S-6-2,8.55,9.0,CL,59.4,36,15,2.696,0.0,2.0,64.0,34.0,1.63,1.64,TW97,302731.0,2778213.77,4,,,,302731.0,2778213.77,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0027,S-7-2,10.05,10.5,CL,43.1,42,17,2.749,0.0,2.0,53.0,45.0,1.73,1.27,TW97,302731.0,2778213.77,1,,,,302731.0,2778213.77,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0027,S-8-2,11.55,12.0,CL,40.6,40,18,2.706,0.0,16.0,51.0,33.0,1.7,1.24,TW97,302731.0,2778213.77,1,,,,302731.0,2778213.77,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0027,S-9-2,13.05,13.5,CL,45.6,43,17,2.762,0.0,0.0,55.0,45.0,1.73,1.32,TW97,302731.0,2778213.77,2,,,,302731.0,2778213.77,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0027,S-10-2,14.55,15.0,ML,44.0,42,16,2.762,0.0,0.0,35.0,65.0,1.78,1.23,TW97,302731.0,2778213.77,+1+1,,,,302731.0,2778213.77,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0027,S-11-2,16.05,16.5,ML,41.9,45,16,2.743,0.0,0.0,48.0,52.0,1.74,1.24,TW97,302731.0,2778213.77,3,,,,302731.0,2778213.77,2.2,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作(期中100孔),037790031060921_BT0027,S-12-2,17.55,18.0,ML,43.6,47,15,2.753,0.0,0.0,33.0,67.0,1.72,1.3,TW97,302731.0,2778213.77,3,,,,302731.0,2778213.77,2.2,787.6
